plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
E5,908,327,2020,rm,2,82.31,30.0,116.74,117.57,,,~30 left
E5,909,327,2020,rm,2,37.08,21.8,51.43,51.93,,,NA
E5,910,327,2020,rm,2,14.09,23.2,30.33,30.89,,,NA
E5,911,327,2020,hem,2,27.15,46.2,43.62,44.37,,,NA
E5,992,327,2020,chestnut,1,9.33,10.2,24.43,24.63,,,NA
F1,202,327,2020,hem,3,24.80,16.2,47.88,48.08,,,NA
F1,210,327,2020,hem,2,41.75,12.3,58.53,58.53,,"forgot to measure, filled from previous",rotated = 58.62
F1,235,327,2020,hem,2,15.45,12.9,32.93,33.24,,,NA
F1,236,327,2020,hem,3,85.61,16.8,85.61,86.01,,+.4,"hole behind buckle, +1.4 mm, line drawn"
F1,236,327,2020,hem,4,27.18,16.80,27.18,27.38,,,NA
F1,297,327,2020,hem,4,24.37,15.3,44.30,44.68,,,NA
F1,579,327,2020,hem,1,10.19,10.1,14.78,14.82,,,NA
F1,808,327,2020,hem,1,26.01,10.8,51.99,52.39,,,NA
F1,837,327,2020,hem,1,78.82,14.4,78.82,78.92,,+.1,"no change, rm when hole visible"
F1,837,327,2020,hem,2,22.41,14.4,22.41,22.52,,,NA
F1,916,327,2020,rm,1,12.34,10.2,12.34,12.37,,,new recruit
F1,930,327,2020,hem,3,74.33,61.9,114.08,114.96,,,NA
F1,933,327,2020,rm,3,12.57,21.4,32.69,33.00,,,NA
F1,934,327,2020,rm,1,26.48,16.0,42.06,43.03,,,NA
F1,936,327,2020,rm,2,16.26,14.0,31.65,31.72,,,NA
F1,937,327,2020,rm,5,51.91,34.0,81.03,81.95,,,NA
F1,938,327,2020,rm,4,66.52,31.3,95.49,95.82,,,NA
F1,941,327,2020,rm,1,94.21,27.5,104.95,106.54,,,NA
F1,943,327,2020,rm,1,85.56,24.9,101.70,103.01,,,NA
F1,947,327,2020,rm,1,55.10,18.4,70.76,71.12,,,NA
F1,948,327,2020,rm,2,37.89,23.2,54.22,54.71,,,NA
F1,949,327,2020,bo,3,34.59,39.3,72.66,73.47,,,NA
F1,950,327,2020,rm,2,23.94,11.2,44.49,44.66,,,NA
F2,825,327,2020,hem,1,15.85,10.0,20.80,21.38,,,NA
F2,838,327,2020,bb,1,25.45,10.7,40.87,40.95,,,NA
F2,922,327,2020,hem,1,21.04,9.9,21.04,20.68,,,"megaplot # 271026, recruit next year"
F2,977,327,2020,rm,2,36.93,19.9,56.85,57.14,,,NA
F2,978,327,2020,yb,1,29.41,11.4,36.00,36.30,,,NA
F2,980,327,2020,hem,1,77.82,33.4,83.84,84.37,,,NA
F2,983,327,2020,yb,1,46.83,20.4,50.07,50.40,,,NA
F2,984,327,2020,rm,2,46.02,43.2,69.60,70.89,,,NA
F2,985,327,2020,yb,3,28.39,17.6,45.76,46.24,,,NA
F2,986,327,2020,rm,1,35.33,21.0,38.23,39.02,,,NA
F2,987,327,2020,rm,1,32.50,24.2,36.10,36.48,,,NA
F2,988,327,2020,bb,2,32.37,20.0,56.01,56.27,,,NA
F2,990,327,2020,bb,2,18.22,20.6,30.94,31.23,,,NA
F2,991,327,2020,ro,3,73.80,48.7,104.80,106.01,,,NA
F2,992,327,2020,ro,4,35.17,64.6,48.23,48.48,,,NA
F2,993,327,2020,bb,2,26.50,16.1,42.40,42.67,,,NA
F2,994,327,2020,yb,1,40.72,12.4,48.29,48.38,,50.12 after rotated,NA
F2,995,327,2020,ro,4,49.01,36.9,55.99,56.66,,,NA
F3,1,327,2020,rm,3,18.00,17.7,19.57,20.03,,,NA
F3,2,327,2020,hem,3,55.59,23.3,86.71,87.13,,,NA
F3,3,327,2020,wp,2,17.04,34.5,19.38,20.80,,,NA
F3,4,327,2020,hem,2,26.09,16.4,39.84,40.17,,,NA
F3,5,327,2020,yb,2,37.70,19.6,52.69,52.96,,,NA
F3,6,327,2020,rm,2,50.37,20.7,56.24,57.20,,,NA
F3,7,327,2020,hem,4,19.81,25.7,38.21,38.78,,,NA
F3,8,327,2020,ro,5,23.53,68.00,48.84,50.01,,,NA
F3,9,327,2020,rm,2,45.23,29.1,61.48,62.53,,,NA
F3,10,327,2020,yb,1,22.75,19.7,23.26,23.28,,,NA
F3,11,327,2020,wp,3,37.98,25.1,57.28,58.26,,,NA
F3,12,327,2020,hem,6,22.09,33.2,21.82,22.42,,,NA
F3,535,327,2020,hem,2,49.85,16.0,79.15,79.49,,,NA
F3,737,327,2020,hem,2,58.81,15.6,75.86,76.16,,,NA
F3,823,327,2020,yb,1,7.85,10.0,9.70,9.88,,,NA
F3,824,327,2020,bb,1,14.57,10.0,22.15,22.19,,,NA
F3,839,327,2020,bb,2,34.18,12.8,61.13,61.26,,,NA
F3,914,327,2020,hem,1,NA,10.4,26.56,27.04,,,NA
F4,29,327,2020,ro,2,38.27,38.7,48.20,49.01,,,NA
F4,35,327,2020,ro,4,48.69,35.1,72.63,73.21,,,NA
F4,36,327,2020,ro,3,133.00,41.3,132.90,134.02,,,DBH above new band b/c trunk fused w/ 35
F4,36,327,2020,ro,4,16.61,41.3,17.38,18.09,,,bring DBH calipers next time
F4,42,327,2020,rm,2,10.54,24.6,21.08,21.73,,,NA
F4,46,327,2020,rm,1,33.50,14.8,39.98,40.53,,,NA
F4,49,327,2020,ro,3,69.47,37.6,106.66,107.37,,,NA
F4,50,327,2020,ro,2,71.41,30.6,104.84,105.58,,,NA
F4,51,327,2020,ro,2,61.44,29.5,95.61,96.24,,,NA
F4,55,327,2020,bb,2,54.94,25.5,79.06,79.46,,,NA
F4,62,327,2020,wp,2,27.96,27.5,27.34,28.08,,,NA
F4,64,327,2020,wp,1,82.84,31.0,88.38,90.60,,,NA
F4,68,327,2020,rm,2,41.65,16.7,43.27,43.50,,,NA
F4,71,327,2020,rm,1,53.35,20.4,63.79,64.48,,,NA
F4,73,327,2020,wp,4,70.22,74.3,97.63,103.41,,,NA
F4,735,327,2020,ash,2,49.03,26.2,82.86,84.29,,,NA
F5,76,327,2020,wp,3,59.29,47.1,110.80,113.70,,,NA
F5,81,327,2020,ro,3,15.16,31.1,28.14,28.86,,,NA
F5,84,327,2020,ro,2,21.76,24.5,26.59,27.07,,,NA
F5,86,327,2020,hem,3,24.36,27.3,48.97,49.37,,,NA
F5,87,327,2020,ro,1,83.27,21.1,99.49,99.88,,,NA
F5,94,327,2020,rm,2,47.33,18.8,53.57,53.91,,,NA
F5,97,327,2020,cherry,2,14.26,27.3,14.61,14.70,,,NA
F5,98,327,2020,hem,4,27.43,27.7,48.84,49.44,,,NA
F5,99,327,2020,hem,3,63.67,31.5,81.87,82.47,,,NA
F5,104,327,2020,rm,1,60.02,20.8,62.73,63.04,,,NA
F5,109,327,2020,ro,3,20.95,41.8,21.11,21.70,,,NA
F5,110,327,2020,ro,3,13.82,32.0,54.50,55.24,,,NA
F5,114,327,2020,ro,2,44.78,24.8,52.87,53.45,,,NA
F5,117,327,2020,wp,5,60.07,52.0,107.54,111.07,,,NA
F5,121,327,2020,ro,2,74.55,25.7,83.45,84.55,,,canopy decline/ dieback
F5,122,327,2020,wb,1,65.02,21.9,67.39,67.60,,,NA
F5,126,327,2020,rm,1,31.46,17.6,34.50,34.73,,,NA
F5,127,327,2020,rm,1,42.72,12.7,48.54,48.73,,,NA
F5,133,327,2020,ro,2,71.75,36.4,104.32,105.42,,,NA
G1,153,327,2020,rm,3,15.85,17.8,59.37,59.82,,,NA
G1,165,327,2020,rm,2,11.55,16.1,39.15,39.65,,,NA
G1,175,327,2020,ro,4,35.37,34.7,60.27,61.09,,,NA
G1,176,327,2020,rm,4,12.96,23.2,37.17,37.55,,,NA
G1,211,327,2020,beech,3,20.09,14.1,33.32,33.76,,,NA
G1,571,327,2020,hem,1,9.49,11.7,29.81,30.02,,,NA
G1,703,327,2020,hem,1,12.59,10.0,21.37,21.40,,,NA
G1,704,327,2020,rm,1,11.05,10.2,34.61,34.87,,,NA
G1,705,327,2020,bb,1,12.08,10.5,54.12,54.51,,,NA
G1,728,327,2020,rm,2,13.10,12.3,18.73,18.94,,,NA
G1,809,327,2020,hem,1,56.60,11.9,78.05,78.29,12.8,,rm next
G1,809,327,2020,hem,2,NA,NA,15.00,15.14,12.8,,DBH next
G1,898,327,2020,hem,1,29.50,11.5,50.58,50.78,,,NA
G1,910,327,2020,hem,1,10.42,11.2,39.06,39.50,,,NA
G1,913,327,2020,rm,1,20.65,11.8,41.79,42.04,,,NA
G1,917,327,2020,beech,1,11.09,10.3,11.09,11.30,,,megaplot # 301095
G1,918,327,2020,hem,1,14.72,10.0,14.72,15.50,,,"megaplot # 300889, check MP tag"
G1,919,327,2020,hem,1,10.38,10.0,10.38,10.82,,,"megaplot # 300986, check MP tag"
G1,920,327,2020,rm,1,21.07,10.0,21.07,21.23,,,megaplot # 300964
G1,921,327,2020,hem,1,14.08,10.3,14.08,14.25,,,megaplot # 301024
G1,991,327,2020,rm,1,8.00,10.5,61.65,62.05,,,NA
G2,202,327,2020,hem,2,25.06,42.6,35.05,35.54,, ,NA
G2,203,327,2020,ro,1,63.22,24.0,68.79,69.08,,,NA
G2,204,327,2020,hem,2,40.82,45.0,56.78,57.48,,,NA
G2,205,327,2020,yb,1,23.53,12.9,25.62,25.76,,,NA
G2,206,327,2020,cherry,2,30.87,52.1,46.90,47.70,,,NA
G2,207,327,2020,hem,2,59.71,38.0,82.14,82.61,,,NA
G2,209,327,2020,hem,2,27.19,32.8,38.65,39.07,,,NA
G2,210,327,2020,hem,3,44.58,50.5,77.67,78.18,,,NA
G2,211,327,2020,ro,3,51.38,32.5,72.34,73.21,,,NA
G2,213,327,2020,hem,1,66.09,38.3,67.56,68.02,,,NA
G2,214,327,2020,hem,2,68.74,41.3,83.84,84.54,,,NA
G2,215,327,2020,hem,1,29.55,15.7,30.47,30.75,,,NA
G2,216,327,2020,hem,1,58.20,20.0,62.45,62.81,,,NA
G2,217,327,2020,hem,3,56.11,44.3,64.49,65.58,,,NA
G2,219,327,2020,hem,1,82.21,28.5,98.59,99.18,,,NA
G2,222,327,2020,hem,1,22.24,15.1,25.61,25.69,,,NA
G2,224,327,2020,hem,2,55.87,47.3,75.86,76.51,,,NA
G2,225,327,2020,hem,1,73.24,32.9,81.22,81.69,,,NA
G2,226,327,2020,hem,1,93.90,26.0,106.16,107.07,,,NA
G2,823,327,2020,hem,1,12.14,10.0,12.07,12.16,,,NA
G4,251,327,2020,rm,1,20.64,15.3,21.18,21.16,,,NA
G4,256,327,2020,bb,2,47.88,21.3,75.51,75.62,,,NA
G4,257,327,2020,ro,2,29.12,37.0,45.13,45.83,,,NA
G4,258,327,2020,bb,1,31.59,20.5,33.72,33.93,,,NA
G4,261,327,2020,rm,1,78.40,24.6,90.70,92.82,,,woodpecker damage
G4,263,327,2020,rm,2,17.57,23.6,23.51,24.25,,,NA
G4,264,327,2020,rm,3,36.03,18.3,42.53,43.65,,,NA
G5,90,327,2020,bb,2,15.46,14.1,32.37,32.57,,,NA
G5,231,327,2020,yb,1,22.02,11.2,25.85,26.16,,,NA
G5,265,327,2020,hem,3,24.49,19.3,47.79,48.26,,,NA
G5,266,327,2020,rm,2,16.54,17.1,33.66,34.69,,,NA
G5,267,327,2020,hem,4,33.70,17.4,52.45,52.95,,,NA
G5,268,327,2020,ro,2,74.21,40.0,88.47,89.07,,,NA
G5,269,327,2020,hem,3,66.64,28.6,96.06,96.60,,add spring next,NA
G5,271,327,2020,bb,2,39.09,30.3,68.44,68.96,,,NA
G5,272,327,2020,hem,2,18.37,16.4,25.61,25.82,,,NA
G5,273,327,2020,hem,4,20.19,25.0,30.01,30.32,,,NA
G5,275,327,2020,rm,1,53.37,17.5,60.69,61.18,,,NA
G5,276,327,2020,hem,3,75.63,25.0,100.49,100.65,,,NA
G5,277,327,2020,rm,1,17.51,23.2,20.85,21.00,,,barely alive
G5,278,327,2020,hem,2,38.61,15.1,38.86,38.98,,,NA
G5,279,327,2020,ro,2,64.13,42.1,95.09,96.47,,add spring next,NA
G5,282,327,2020,rm,1,55.39,21.5,59.83,60.85,,,NA
G5,283,327,2020,rm,1,29.43,13.4,35.31,35.91,,,NA
G5,285,327,2020,wp,2,23.21,28.1,28.18,28.65,,,NA
G5,286,327,2020,hem,3,20.24,30.5,37.29,37.65,,,NA
G5,287,327,2020,rm,1,33.77,15.6,37.32,37.49,,,NA
G5,289,327,2020,hem,3,16.50,22.3,18.94,19.91,,,NA
G5,290,327,2020,hem,3,43.02,15.7,56.24,56.74,,,NA
G5,291,327,2020,ro,2,21.05,48.3,30.44,31.38,,,NA
G5,293,327,2020,hem,2,33.69,23.3,54.74,55.54,,,NA
G5,294,327,2020,rm,1,79.05,26.5,94.31,95.37,,,NA
G5,295,327,2020,ro,2,28.58,44.3,53.02,53.76,,,NA
G5,589,327,2020,hem,2,8.28,13.0,9.79,9.85,,,only one green branch
G5,597,327,2020,bb,2,33.81,13.0,44.81,45.05,,,NA
G5,739,327,2020,hem,2,28.90,14.3,36.17,36.39,,,NA
G5,740,327,2020,rm,2,29.33,10.7,33.46,33.76,,,NA
G5,741,327,2020,rm,3,31.76,11.2,35.28,35.56,,,NA
G5,742,327,2020,hem,3,32.97,15.8,48.07,48.53,,,NA
G5,751,327,2020,hem,1,33.59,11.5,35.37,35.62,,,NA
G5,752,327,2020,rm,1,34.56,10.7,35.49,35.50,,,NA
G5,840,327,2020,hem,1,43.22,11.0,58.08,58.19,,,NA
H1,117,327,2020,hem,2,36.17,14.2,55.96,56.20,,,NA
H1,302,327,2020,ro,2,37.02,40.8,55.93,56.42,,,NA
H1,304,327,2020,beech,3,28.45,28.6,58.72,59.60,,,NA
H1,305,327,2020,ro,3,50.13,54.2,77.81,79.04,,,NA
H1,306,327,2020,rm,1,51.40,31.3,56.66,57.50,,,NA
H1,308,327,2020,rm,1,28.19,14.2,35.09,35.88,,,NA
H1,309,327,2020,ro,2,67.00,38.9,102.05,103.10,,,NA
H1,310,327,2020,wp,1,41.22,21.4,43.65,44.19,,,NA
H1,311,327,2020,rm,1,75.00,19.0,88.58,89.02,,,NA
H1,313,327,2020,wp,3,49.43,48.8,69.36,72.27,,,NA
H1,314,327,2020,hem,2,60.65,51.2,77.45,78.44,,,NA
H1,317,327,2020,rm,2,53.13,27.1,83.52,83.83,,,NA
H1,318,327,2020,rm,3,57.72,25.5,87.88,88.35,,,NA
H1,319,327,2020,hem,2,34.52,48.4,55.82,55.69,,,NA
H1,320,327,2020,wp,2,42.27,31.9,57.52,59.17,,,NA
H1,321,327,2020,rm,2,45.25,28.7,52.01,52.69,,,NA
H1,323,327,2020,rm,1,47.76,16.2,53.97,54.39,,,NA
H1,326,327,2020,rm,2,28.29,14.9,29.71,29.85,,,NA
H1,807,327,2020,hem,1,9.36,10.5,19.52,19.95,,,NA
H1,841,327,2020,hem,2,42.98,13.3,68.23,68.23,,,NA
H1,842,327,2020,hem,1,36.45,11.6,55.90,56.07,,,NA
H1,843,327,2020,hem,1,36.35,11.9,49.00,49.30,,,NA
H1,844,327,2020,hem,1,24.13,11.3,32.68,33.06,,,NA
H1,899,327,2020,hem,2,17.73,13.1,25.09,25.35,,,NA
H2,327,327,2020,hem,2,29.58,34.8,34.60,34.83,,,NA
H2,329,327,2020,rm,2,38.18,19.7,41.13,41.72,,,NA
H2,330,327,2020,hem,1,28.21,24.6,29.40,29.38,,"suppressed, maybe dead",NA
H2,331,327,2020,hem,1,46.88,19.9,49.80,50.21,,,NA
H2,333,327,2020,ro,2,49.17,35.5,63.72,64.36,,,NA
H2,334,327,2020,hem,2,42.89,37.9,67.33,67.79,,,NA
H2,336,327,2020,ro,2,35.22,37.7,63.97,64.42,,,NA
H2,338,327,2020,hem,2,78.65,34.5,84.50,84.75,,,NA
H2,339,327,2020,hem,1,21.90,14.9,23.45,23.44,,,NA
H2,341,327,2020,hem,2,43.39,19.0,44.01,44.18,,,NA
H2,342,327,2020,hem,2,12.53,33.8,14.49,14.89,,,NA
H2,343,327,2020,yb,2,33.54,47.4,46.72,47.51,,,NA
H2,344,327,2020,ro,1,84.48,29.1,97.70,98.01,,,NA
H2,345,327,2020,hem,2,34.21,45.8,35.47,36.16,,,NA
H2,346,327,2020,rm,1,45.34,15.9,56.22,56.54,,,NA
H2,348,327,2020,rm,2,68.57,28.2,97.60,98.90,,,NA
H2,349,327,2020,hem,1,50.79,30.8,53.32,53.75,,,NA
H2,350,327,2020,rm,1,15.70,12.6,16.79,16.81,,,NA
H2,351,327,2020,hem,1,68.38,29.6,73.71,74.16,,,NA
H2,352,327,2020,ro,1,71.78,25.0,79.41,79.72,,,NA
H2,353,327,2020,hem,2,82.54,41.1,112.58,113.19,,,DBH 2021
H2,353,327,2020,hem,3,NA,NA,19.70,20.27,,,DBH 2021
H2,354,327,2020,ro,3,35.93,66.0,66.29,67.97,,,NA
H5,383,327,2020,hem,2,31.01,33.5,47.53,47.75,,,NA
H5,384,327,2020,rm,1,76.78,38.2,87.59,88.94,,,NA
H5,385,327,2020,hem,2,49.85,38.2,72.98,73.36,,,NA
H5,388,327,2020,hem,2,73.22,31.6,106.34,106.86,,150mm total band,NA
H5,389,327,2020,rm,1,34.15,43.4,36.85,37.60,,,NA
H5,392,327,2020,hem,1,35.78,25.1,39.49,39.62,,,NA
H5,393,327,2020,yb,3,21.15,16.0,23.16,23.45,,,NA
H5,394,327,2020,hem,1,76.35,15.0,93.18,94.26,,,NA
H5,396,327,2020,ro,2,46.69,22.1,65.81,67.04,,"83mm total, ~16mm left",NA
H5,397,327,2020,beech,1,47.56,65.3,54.69,54.98,,,NA
H5,398,327,2020,bb,1,54.17,13.6,65.27,66.09,,,NA
H5,399,327,2020,hem,2,28.33,19.2,45.60,46.09,,,NA
H5,400,327,2020,hem,3,46.27,15.2,66.81,66.99,,,NA
H5,402,327,2020,ro,2,32.14,29.3,54.86,55.65,,,NA
H5,403,327,2020,beech,2,69.58,23.7,76.40,76.80,,,NA
H5,404,327,2020,hem,2,32.06,20.0,35.48,35.71,,,NA
H5,405,327,2020,hem,2,37.69,40.7,61.79,61.99,,,NA
H5,536,327,2020,hem,1,29.65,10.6,38.41,38.56,,rm next if matches,NA
H5,536,327,2020,hem,2,NA,NA,5.92,6.29,,DBH next,first measurement
H5,743,327,2020,hem,1,14.61,10.7,16.54,16.66,,,NA
H5,810,327,2020,hem,1,29.52,10.7,38.21,38.38,,,NA
