plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
E5,889,218,2020,hem,3,26.74,29.2,43.95,45.93,,,NA
E5,890,218,2020,ro,2,35.36,21.4,65.17,72.23,,,NA
E5,891,218,2020,rm,1,65.69,21.7,73.17,74.67,,,NA
E5,892,218,2020,rm,1,31.29,20.3,34.12,34.44,,,NA
E5,893,218,2020,hem,2,20.44,26.2,22.43,23.75,,,NA
E5,895,218,2020,rm,1,89.90,23.3,104.32,106.04,,,NA
E5,899,218,2020,wp,3,68.26,56.2,101.52,105.38,,,NA
E5,900,218,2020,rm,1,45.84,18.2,52.66,53.43,,,NA
E5,901,218,2020,wp,2,14.39,34.3,16.36,18.26,,,NA
E5,902,218,2020,hem,2,30.86,13.7,31.48,31.56,,,NA
E5,903,218,2020,ro,3,62.56,33.6,90.01,96.53,,,NA
E5,904,218,2020,rm,1,38.45,17.0,41.85,42.07,,,NA
E5,905,218,2020,hem,3,25.68,23.5,30.44,31.50,,,NA
E5,908,218,2020,rm,2,82.31,30.0,110.34,116.47,,~30 left,NA
E5,909,218,2020,rm,2,37.08,21.8,47.92,51.21,,,NA
E5,910,218,2020,rm,2,14.09,23.2,26.56,29.91,,,NA
E5,911,218,2020,hem,2,27.15,46.2,40.66,43.37,,,NA
E5,992,218,2020,chestnut,1,9.33,10.2,21.65,24.00,,,NA
F1,202,218,2020,hem,3,24.80,16.2,39.12,46.57,,,NA
F1,210,218,2020,hem,2,41.75,12.3,54.18,55.65,,rotated = 58.62,NA
F1,235,218,2020,hem,2,15.45,12.9,30.74,32.85,,,NA
F1,236,218,2020,hem,3,38.22,15.2,77.21,84.21,,"hole behind buckle, +7 mm, line drawn",needs new
F1,236,218,2020,hem,4,NA,NA,NA,26.14,,,NA
F1,297,218,2020,hem,4,24.37,15.3,39.69,43.93,,,NA
F1,579,218,2020,hem,1,10.19,10.1,14.77,14.80,,,NA
F1,808,218,2020,hem,1,26.01,10.8,48.28,51.84,,,NA
F1,837,218,2020,hem,1,69.37,13.0,75.42,78.82,,"hole behind buckle, + 3.4 mm",+6.05
F1,837,218,2020,hem,2,12.99,13.0,18.78,22.03,,DBH next,DBH next
F1,930,218,2020,hem,3,74.33,61.9,106.07,114.04,,,~20mm left
F1,933,218,2020,rm,3,12.57,21.4,26.47,31.82,,inner hole = 23.93,NA
F1,934,218,2020,rm,1,26.48,16.0,37.90,41.59,,,NA
F1,936,218,2020,rm,2,16.26,14.0,26.69,31.12,,,NA
F1,937,218,2020,rm,5,51.91,34.0,73.84,80.28,,,NA
F1,938,218,2020,rm,4,66.52,31.3,88.52,95.32,,,NA
F1,941,218,2020,rm,1,94.21,27.5,101.45,104.59,,,spring added = 102.08
F1,943,218,2020,rm,1,85.56,24.9,98.48,101.36,,,NA
F1,947,218,2020,rm,1,55.10,18.4,66.49,70.32,,,NA
F1,948,218,2020,rm,2,37.89,23.2,50.31,53.99,,,NA
F1,949,218,2020,bo,3,34.59,39.3,59.36,70.61,,,NA
F1,950,218,2020,rm,2,23.94,11.2,39.95,44.20,,,NA
F2,825,218,2020,hem,1,15.85,10.0,28.37,20.79,,,NA
F2,838,218,2020,bb,1,25.45,10.7,38.68,40.74,,,NA
F2,977,218,2020,rm,2,36.93,19.9,53.46,56.71,,,NA
F2,978,218,2020,yb,1,29.41,11.4,35.56,36.08,,,NA
F2,980,218,2020,hem,1,77.82,33.4,82.42,84.16,,,NA
F2,982,218,2020,rm,3,31.35,25.0,32.07,32.03,,"dead, no leaves, resprouting at roots",NA
F2,983,218,2020,yb,1,46.83,20.4,49.84,50.09,,,NA
F2,984,218,2020,rm,2,46.02,43.2,63.66,69.02,,,NA
F2,985,218,2020,yb,3,28.39,17.6,42.62,45.55,,,NA
F2,986,218,2020,rm,1,35.33,21.0,38.13,38.25,,,NA
F2,987,218,2020,rm,1,32.50,24.2,35.91,36.04,,,NA
F2,988,218,2020,bb,2,32.37,20.0,52.60,55.94,,,NA
F2,990,218,2020,bb,2,18.22,20.6,28.60,30.81,,,NA
F2,991,218,2020,ro,3,73.80,48.7,101.35,104.70,,,NA
F2,992,218,2020,ro,4,35.17,64.6,41.94,47.88,,inside hole is correct,NA
F2,993,218,2020,bb,2,26.50,16.1,39.64,42.23,,,NA
F2,994,218,2020,yb,1,40.72,12.4,47.55,48.12,,,NA
F2,995,218,2020,ro,4,49.01,36.9,52.12,55.73,,,NA
F3,1,218,2020,rm,3,18.00,17.7,18.00,19.53,,,NA
F3,2,218,2020,hem,3,55.59,23.3,83.14,86.48,,,NA
F3,3,218,2020,wp,2,17.04,34.5,17.86,20.35,,,NA
F3,4,218,2020,hem,2,26.09,16.4,38.63,39.71,,,NA
F3,5,218,2020,yb,2,37.70,19.6,49.32,52.53,,,NA
F3,6,218,2020,rm,2,50.37,20.7,55.78,56.18,,,NA
F3,7,218,2020,hem,4,19.81,25.7,31.86,37.53,,,NA
F3,8,218,2020,ro,5,23.53,68.00,39.59,46.82,,,NA
F3,9,218,2020,rm,2,45.23,29.1,59.49,61.22,,,NA
F3,10,218,2020,yb,1,22.75,19.7,23.18,23.27,,,NA
F3,11,218,2020,wp,3,37.98,25.1,55.30,57.28,,,NA
F3,12,218,2020,hem,5,110.40,32.9,113.75,117.26,33.2,removed/delete,rm next
F3,12,218,2020,hem,6,16.04,32.9,19.10,22.09,33.2,,DBH next
F3,535,218,2020,hem,2,49.85,16.0,76.76,79.13,,,NA
F3,737,218,2020,hem,2,58.81,15.6,74.40,75.90,,,NA
F3,823,218,2020,yb,1,7.85,10.0,8.53,9.61,,,NA
F3,824,218,2020,bb,1,14.57,10.0,17.11,21.81,,,NA
F3,839,218,2020,bb,2,34.18,12.8,57.50,60.90,,,NA
F3,914,218,2020,hem,1,NA,10.4,24.84,26.10,,,NA
F4,29,218,2020,ro,2,38.27,38.7,46.29,48.01,,,NA
F4,35,218,2020,ro,4,48.69,35.1,68.41,72.54,,,NA
F4,36,218,2020,ro,3,90.95,39.8,126.43,133.00,41.3,DBH above new band b/c trunk fused w/ 35,NA
F4,36,218,2020,ro,4,NA,NA,12.14,16.61,41.3,bring DBH calipers next time,"first measurement, DBH needed"
F4,42,218,2020,rm,2,10.54,24.6,18.55,20.77,,,NA
F4,46,218,2020,rm,1,33.50,14.8,39.13,39.91,,,NA
F4,49,218,2020,ro,3,69.47,37.6,102.28,106.63,,,NA
F4,50,218,2020,ro,2,71.41,30.6,101.20,104.68,,,NA
F4,51,218,2020,ro,2,61.44,29.5,91.65,95.46,,,NA
F4,55,218,2020,bb,2,54.94,25.5,74.44,78.60,,,NA
F4,62,218,2020,wp,2,27.96,27.5,27.13,27.85,,,NA
F4,64,218,2020,wp,1,82.84,31.0,88.38,89.94,,,NA
F4,68,218,2020,rm,2,41.65,16.7,42.98,43.20,,,NA
F4,71,218,2020,rm,1,53.35,20.4,62.97,63.55,,,NA
F4,73,218,2020,wp,4,70.22,74.3,97.72,102.24,,,NA
F4,735,218,2020,ash,2,49.03,26.2,77.15,83.18,,,NA
F5,76,218,2020,wp,3,59.29,47.1,109.33,112.92,,17 mm left,NA
F5,81,218,2020,ro,3,15.16,31.1,21.17,27.84,,,NA
F5,84,218,2020,ro,2,21.76,24.5,24.78,26.35,,,NA
F5,86,218,2020,hem,3,24.36,27.3,45.39,49.41,,,NA
F5,87,218,2020,ro,1,83.27,21.1,97.33,99.37,,,NA
F5,94,218,2020,rm,2,47.33,18.8,52.91,53.54,,,NA
F5,97,218,2020,cherry,2,14.26,27.3,14.50,14.53,,,NA
F5,98,218,2020,hem,4,27.43,27.7,45.58,48.69,,,NA
F5,99,218,2020,hem,3,63.67,31.5,79.63,82.07,,,NA
F5,104,218,2020,rm,1,60.02,20.8,62.42,62.60,,,NA
F5,109,218,2020,ro,2,83.14,40.8,120.35,124.43,41.8,removed/delete,rm next
F5,109,218,2020,ro,3,NA,NA,16.65,20.95,41.8,,DBH next
F5,110,218,2020,ro,3,13.82,32.0,48.24,54.48,,,NA
F5,114,218,2020,ro,2,44.78,24.8,51.42,52.78,,,NA
F5,117,218,2020,wp,5,60.07,52.0,104.52,109.69,,,NA
F5,121,218,2020,ro,2,74.55,25.7,83.13,83.39,,canopy decline/ dieback,canopy decline/ dieback
F5,122,218,2020,wb,1,65.02,21.9,66.77,66.94,,,NA
F5,126,218,2020,rm,1,31.46,17.6,34.42,34.41,,,NA
F5,127,218,2020,rm,1,42.72,12.7,47.21,48.59,,,NA
F5,133,218,2020,ro,2,71.75,36.4,100.82,104.25,,,NA
G1,153,218,2020,rm,3,15.85,17.8,46.32,51.54,,,NA
G1,165,218,2020,rm,2,11.55,16.1,26.61,36.93,,,NA
G1,175,218,2020,ro,4,35.37,34.7,43.89,57.74,,pull out nail,NA
G1,176,218,2020,rm,4,12.96,23.2,17.59,32.60,,,NA
G1,211,218,2020,beech,3,20.09,14.1,20.09,28.85,,,NA
G1,571,218,2020,hem,1,9.49,11.7,26.88,29.49,,,NA
G1,703,218,2020,hem,1,12.59,10.0,19.28,21.25,,,NA
G1,704,218,2020,rm,1,11.05,10.2,23.93,33.19,,,NA
G1,705,218,2020,bb,1,12.08,10.5,39.93,50.43,,inside hole=36.37,NA
G1,728,218,2020,rm,2,13.10,12.3,14.90,18.52,,,NA
G1,809,218,2020,hem,1,56.60,11.9,76.02,77.84,,,needs new
G1,809,218,2020,hem,2,NA,NA,NA,14.81,,first measurement,NA
G1,898,218,2020,hem,1,29.50,11.5,48.41,50.38,,,NA
G1,910,218,2020,hem,1,10.42,11.2,35.06,38.77,,,NA
G1,913,218,2020,rm,1,20.65,11.8,35.00,41.21,,,NA
G1,991,218,2020,rm,1,8.00,10.5,49.29,58.08,,,NA
G2,202,218,2020,hem,2,25.06,42.6,33.21,35.13,,,NA
G2,203,218,2020,ro,1,63.22,24.0,68.41,68.75,,,NA
G2,204,218,2020,hem,2,40.82,45.0,54.56,57.07,,,NA
G2,205,218,2020,yb,1,23.53,12.9,25.55,25.63,,,NA
G2,206,218,2020,cherry,2,30.87,52.1,43.44,46.67,,,NA
G2,207,218,2020,hem,2,59.71,38.0,79.39,82.40,,,NA
G2,209,218,2020,hem,2,27.19,32.8,36.24,38.43,,,NA
G2,210,218,2020,hem,3,44.58,50.5,72.87,77.39,,,NA
G2,211,218,2020,ro,3,51.38,32.5,69.63,72.69,,,NA
G2,213,218,2020,hem,1,66.09,38.3,67.28,67.91,,,NA
G2,214,218,2020,hem,2,68.74,41.3,81.07,84.14,,,NA
G2,215,218,2020,hem,1,29.55,15.7,29.76,30.71,,,NA
G2,216,218,2020,hem,1,58.20,20.0,62.09,62.41,,,NA
G2,217,218,2020,hem,3,56.11,44.3,61.75,65.69,,,NA
G2,219,218,2020,hem,1,82.21,28.5,95.58,98.34,,,NA
G2,222,218,2020,hem,1,22.24,15.1,24.87,25.82,,,NA
G2,224,218,2020,hem,2,55.87,47.3,73.80,75.50,,,NA
G2,225,218,2020,hem,1,73.24,32.9,80.05,81.07,,,NA
G2,226,218,2020,hem,1,93.90,26.0,105.31,106.49,,,NA
G2,823,218,2020,hem,1,12.14,10.0,12.05,12.10,,,NA
G4,251,218,2020,rm,1,20.64,15.3,21.09,21.19,,,NA
G4,256,218,2020,bb,2,47.88,21.3,71.76,75.35,,,NA
G4,257,218,2020,ro,2,29.12,37.0,43.55,44.91,,,NA
G4,258,218,2020,bb,1,31.59,20.5,33.45,33.75,,,NA
G4,261,218,2020,rm,1,78.40,24.6,89.86,90.50,,woodpecker damage,NA
G4,263,218,2020,rm,2,17.57,23.6,21.96,22.75,,,NA
G4,264,218,2020,rm,3,36.03,18.3,42.44,42.65,,,NA
G5,90,218,2020,bb,2,15.46,14.1,29.60,32.07,,,NA
G5,231,218,2020,yb,1,22.02,11.2,25.72,25.87,,,NA
G5,265,218,2020,hem,3,24.49,19.3,45.35,47.68,,,NA
G5,266,218,2020,rm,2,16.54,17.1,33.17,33.70,,,NA
G5,267,218,2020,hem,4,33.70,17.4,50.13,52.74,,,NA
G5,268,218,2020,ro,2,74.21,40.0,86.00,87.89,,,NA
G5,269,218,2020,hem,3,66.64,28.6,93.78,96.05,,,NA
G5,271,218,2020,bb,2,39.09,30.3,63.27,67.83,,,NA
G5,272,218,2020,hem,2,18.37,16.4,24.63,25.47,,,NA
G5,273,218,2020,hem,4,20.19,25.0,27.46,29.81,,,NA
G5,275,218,2020,rm,1,53.37,17.5,60.54,60.81,,,NA
G5,276,218,2020,hem,3,75.63,25.0,98.07,100.12,,,NA
G5,277,218,2020,rm,1,17.51,23.2,21.00,20.97,,,NA
G5,278,218,2020,hem,2,38.61,15.1,39.32,38.91,,,NA
G5,279,218,2020,ro,2,64.13,42.1,92.15,95.27,,,NA
G5,282,218,2020,rm,1,55.39,21.5,60.11,60.08,,,NA
G5,283,218,2020,rm,1,29.43,13.4,35.13,35.42,,,NA
G5,285,218,2020,wp,2,23.21,28.1,27.47,27.91,,,NA
G5,286,218,2020,hem,3,20.24,30.5,35.15,37.20,,,NA
G5,287,218,2020,rm,1,33.77,15.6,37.45,37.53,,,NA
G5,289,218,2020,hem,3,16.50,22.3,17.74,18.77,,,NA
G5,290,218,2020,hem,3,43.02,15.7,54.49,56.40,,,NA
G5,291,218,2020,ro,2,21.05,48.3,29.09,30.26,,,NA
G5,293,218,2020,hem,2,33.69,23.3,53.14,54.89,,,NA
G5,294,218,2020,rm,1,79.05,26.5,93.46,93.80,,,NA
G5,295,218,2020,ro,2,28.58,44.3,50.66,52.75,,,NA
G5,589,218,2020,hem,2,8.28,13.0,9.85,9.86,,only one green branch,NA
G5,597,218,2020,bb,2,33.81,13.0,43.78,44.77,,,NA
G5,739,218,2020,hem,2,28.90,14.3,35.35,36.16,,,NA
G5,740,218,2020,rm,2,29.33,10.7,33.15,33.45,,,NA
G5,741,218,2020,rm,3,31.76,11.2,35.34,35.45,,,NA
G5,742,218,2020,hem,3,32.97,15.8,46.80,48.38,,,NA
G5,751,218,2020,hem,1,33.59,11.5,35.11,35.40,,,NA
G5,752,218,2020,rm,1,34.56,10.7,35.49,35.45,,,NA
G5,840,218,2020,hem,1,43.22,11.0,56.42,58.10,,,NA
H1,117,218,2020,hem,2,36.17,14.2,53.37,55.82,,,NA
H1,302,218,2020,ro,2,37.02,40.8,53.73,55.69,,,NA
H1,303,218,2020,wp,1,37.77,18.8,37.10,36.88,,dead?,dying
H1,303,218,2020,wp,2,8.75,18.8,7.07,6.98,,dead?,dying
H1,304,218,2020,beech,3,28.45,28.6,49.80,57.12,,,NA
H1,305,218,2020,ro,3,50.13,54.2,73.41,77.96,,,NA
H1,306,218,2020,rm,1,51.40,31.3,55.97,56.69,,,NA
H1,308,218,2020,rm,1,28.19,14.2,34.86,35.00,,,NA
H1,309,218,2020,ro,2,67.00,38.9,97.06,101.71,,,NA
H1,310,218,2020,wp,1,41.22,21.4,43.27,44.10,,,NA
H1,311,218,2020,rm,1,75.00,19.0,85.91,88.47,,,NA
H1,313,218,2020,wp,3,49.43,48.8,68.27,71.59,,,NA
H1,314,218,2020,hem,2,60.65,51.2,76.02,77.70,,,NA
H1,317,218,2020,rm,2,53.13,27.1,78.93,83.81,,,NA
H1,318,218,2020,rm,3,57.72,25.5,83.33,87.81,,,NA
H1,319,218,2020,hem,2,34.52,48.4,52.44,55.84,,,NA
H1,320,218,2020,wp,2,42.27,31.9,56.07,58.38,,,NA
H1,321,218,2020,rm,2,45.25,28.7,51.29,52.38,,,NA
H1,323,218,2020,rm,1,47.76,16.2,52.76,54.05,,,NA
H1,326,218,2020,rm,2,28.29,14.9,29.74,29.72,,,NA
H1,807,218,2020,hem,1,9.36,10.5,18.01,19.46,,,NA
H1,841,218,2020,hem,2,42.98,13.3,64.82,67.98,,,NA
H1,842,218,2020,hem,1,36.45,11.6,53.79,55.75,,,NA
H1,843,218,2020,hem,1,36.35,11.9,47.24,48.80,,,NA
H1,844,218,2020,hem,1,24.13,11.3,31.39,32.65,,,NA
H1,899,218,2020,hem,2,17.73,13.1,22.24,25.01,,,NA
H2,327,218,2020,hem,2,29.58,34.8,32.80,34.21,,,NA
H2,329,218,2020,rm,2,38.18,19.7,41.08,41.11,,,NA
H2,330,218,2020,hem,1,28.21,24.6,29.42,29.41,,,NA
H2,331,218,2020,hem,1,46.88,19.9,49.14,49.86,,,NA
H2,333,218,2020,ro,2,49.17,35.5,61.78,63.66,,,NA
H2,334,218,2020,hem,2,42.89,37.9,64.20,67.79,,,NA
H2,336,218,2020,ro,2,35.22,37.7,60.85,63.61,,,NA
H2,338,218,2020,hem,2,78.65,34.5,83.37,84.59,,,NA
H2,339,218,2020,hem,1,21.90,14.9,23.30,23.46,,,NA
H2,341,218,2020,hem,2,43.39,19.0,43.89,44.09,,,NA
H2,342,218,2020,hem,2,12.53,33.8,13.60,14.64,,,NA
H2,343,218,2020,yb,2,33.54,47.4,44.87,46.66,,,NA
H2,344,218,2020,ro,1,84.48,29.1,96.00,97.25,,,NA
H2,345,218,2020,hem,2,34.21,45.8,34.41,35.49,,,NA
H2,346,218,2020,rm,1,45.34,15.9,54.94,56.10,,,NA
H2,348,218,2020,rm,2,68.57,28.2,91.44,97.20,,,NA
H2,349,218,2020,hem,1,50.79,30.8,56.21,53.49,,,NA
H2,350,218,2020,rm,1,15.70,12.6,16.79,16.78,,,NA
H2,351,218,2020,hem,1,68.38,29.6,72.78,74.00,,,NA
H2,352,218,2020,ro,1,71.78,25.0,78.38,79.32,,,NA
H2,353,218,2020,hem,2,82.54,41.1,108.31,112.73,,,"needs new, ~10mm left"
H2,353,218,2020,hem,3,NA,NA,NA,19.41,,first measurement,NA
H2,354,218,2020,ro,3,35.93,66.0,60.35,65.70,,,NA
H5,383,218,2020,hem,2,31.01,33.5,44.45,47.24,,,NA
H5,384,218,2020,rm,1,76.78,38.2,85.66,87.92,,,NA
H5,385,218,2020,hem,2,49.85,38.2,69.58,72.61,,,NA
H5,388,218,2020,hem,2,73.22,31.6,101.62,106.06,,,NA
H5,389,218,2020,rm,1,34.15,43.4,36.53,36.76,,,NA
H5,392,218,2020,hem,1,35.78,25.1,38.67,39.40,,,NA
H5,393,218,2020,yb,3,21.15,16.0,22.98,23.21,,,NA
H5,394,218,2020,hem,1,76.35,15.0,90.49,93.36,,,NA
H5,396,218,2020,ro,2,46.69,22.1,62.89,65.68,,,NA
H5,397,218,2020,beech,1,47.56,65.3,53.98,54.77,,,NA
H5,398,218,2020,bb,1,54.17,13.6,62.15,64.88,,,NA
H5,399,218,2020,hem,2,28.33,19.2,43.12,45.44,,,NA
H5,400,218,2020,hem,3,46.27,15.2,64.24,66.45,,,NA
H5,402,218,2020,ro,2,32.14,29.3,51.25,54.54,,,NA
H5,403,218,2020,beech,2,69.58,23.7,75.79,76.12,,,some green leaves
H5,404,218,2020,hem,2,32.06,20.0,34.30,35.25,,,NA
H5,405,218,2020,hem,2,37.69,40.7,58.82,61.73,,,NA
H5,536,218,2020,hem,1,29.65,10.6,37.08,38.35,,needs new,NA
H5,743,218,2020,hem,1,14.61,10.7,15.82,16.42,,,NA
H5,810,218,2020,hem,1,29.52,10.7,37.02,37.99,,,NA
