plot,tag,jday,year,spp,dend.num,ref.dend,ref.dbh,prev.dend,dend,dbh,notes,ref.notes
E5,890,170,2020,ro,2,35.36,21.4,59.80,65.17,,,NA
E5,891,170,2020,rm,1,65.69,21.7,73.30,73.17,,,NA
E5,892,170,2020,rm,1,31.29,20.3,34.14,34.12,,,NA
E5,893,170,2020,hem,2,20.44,26.2,21.80,22.43,,,NA
E5,895,170,2020,rm,1,89.90,23.3,104.03,104.32,,,NA
E5,899,170,2020,wp,3,68.26,56.2,101.21,101.52,,,tightened
E5,900,170,2020,rm,1,45.84,18.2,52.64,52.66,,,NA
E5,901,170,2020,wp,2,14.39,34.3,17.89,16.36,,,NA
E5,902,170,2020,hem,2,30.86,13.7,31.45,31.48,,,NA
E5,903,170,2020,ro,3,62.56,33.6,86.37,90.01,,,NA
E5,904,170,2020,rm,1,38.45,17.0,41.90,41.85,,,NA
E5,905,170,2020,hem,3,25.68,23.5,30.01,30.44,,,NA
E5,908,170,2020,rm,2,82.31,30.0,109.37,110.34,,,NA
E5,909,170,2020,rm,2,37.08,21.8,47.39,47.92,,,NA
E5,910,170,2020,rm,2,14.09,23.2,25.46,26.56,,,NA
E5,911,170,2020,hem,2,27.15,46.2,40.00,40.66,,,NA
E5,992,170,2020,chestnut,1,9.33,10.2,19.85,21.65,,,NA
F1,202,170,2020,hem,3,24.80,16.2,31.06,39.12,,,NA
F1,210,170,2020,hem,2,41.75,12.3,51.74,54.18,,,NA
F1,235,170,2020,hem,2,15.45,12.9,37.81,30.74,,,NA
F1,236,170,2020,hem,3,38.22,15.2,68.96,77.21,,needs new,NA
F1,297,170,2020,hem,4,24.37,15.3,33.51,39.69,,,NA
F1,579,170,2020,hem,1,10.19,10.1,14.85,14.77,,,NA
F1,808,170,2020,hem,1,26.01,10.8,43.28,48.28,,,NA
F1,837,170,2020,hem,1,69.37,13.0,69.37,75.42,,+6.05,no change rm once hole visible
F1,837,170,2020,hem,2,12.99,13.0,13.20,18.78,,DBH next,DBH mid-year
F1,930,170,2020,hem,3,74.33,61.9,103.69,106.07,,~20mm left,NA
F1,933,170,2020,rm,3,12.57,21.4,25.37,26.47,,,NA
F1,934,170,2020,rm,1,26.48,16.0,37.43,37.90,,,NA
F1,936,170,2020,rm,2,16.26,14.0,24.12,26.69,,,NA
F1,937,170,2020,rm,5,51.91,34.0,71.28,73.84,,,NA
F1,938,170,2020,rm,4,66.52,31.3,85.72,88.52,,,NA
F1,941,170,2020,rm,1,94.21,27.5,101.42,101.45,,spring added = 102.08,NA
F1,943,170,2020,rm,1,85.56,24.9,97.86,98.48,,,NA
F1,947,170,2020,rm,1,55.10,18.4,66.50,66.49,,,NA
F1,948,170,2020,rm,2,37.89,23.2,49.22,50.31,,,NA
F1,949,170,2020,bo,3,34.59,39.3,51.59,59.36,,,NA
F1,950,170,2020,rm,2,23.94,11.2,38.94,39.95,,,NA
F2,825,170,2020,hem,1,15.85,10.0,16.09,28.37,,,NA
F2,838,170,2020,bb,1,25.45,10.7,37.00,38.68,,,NA
F2,977,170,2020,rm,2,36.93,19.9,52.44,53.46,,,NA
F2,978,170,2020,yb,1,29.41,11.4,35.19,35.56,,,NA
F2,980,170,2020,hem,1,77.82,33.4,81.89,82.42,,,NA
F2,982,170,2020,rm,3,31.35,25.0,32.16,32.07,,,NA
F2,983,170,2020,yb,1,46.83,20.4,49.80,49.84,,,NA
F2,984,170,2020,rm,2,46.02,43.2,63.46,63.66,,,NA
F2,985,170,2020,yb,3,28.39,17.6,41.18,42.62,,,NA
F2,986,170,2020,rm,1,35.33,21.0,38.16,38.13,,,NA
F2,987,170,2020,rm,1,32.50,24.2,36.23,35.91,,,NA
F2,988,170,2020,bb,2,32.37,20.0,51.04,52.60,,,NA
F2,990,170,2020,bb,2,18.22,20.6,27.63,28.60,,,NA
F2,991,170,2020,ro,3,73.80,48.7,99.30,101.35,,,NA
F2,992,170,2020,ro,4,35.17,64.6,38.48,41.94,,,NA
F2,993,170,2020,bb,2,26.50,16.1,37.84,39.64,,,NA
F2,994,170,2020,yb,1,40.72,12.4,46.96,47.55,,,NA
F2,995,170,2020,ro,4,49.01,36.9,49.36,52.12,,,NA
F3,1,170,2020,rm,2,88.00,17.6,88.39,88.28,17.7,"removed, del",rm next
F3,1,170,2020,rm,3,17.47,17.6,17.94,18.00,17.7,,DBH next
F3,2,170,2020,hem,3,55.59,23.3,78.64,83.14,,,NA
F3,3,170,2020,wp,2,17.04,34.5,18.44,17.86,,,NA
F3,4,170,2020,hem,2,26.09,16.4,37.10,38.63,,,NA
F3,5,170,2020,yb,2,37.70,19.6,47.50,49.32,,,NA
F3,6,170,2020,rm,2,50.37,20.7,55.84,55.78,,,NA
F3,7,170,2020,hem,4,19.81,25.7,25.71,31.86,,,NA
F3,8,170,2020,ro,5,23.53,68.00,30.16,39.59,,,NA
F3,9,170,2020,rm,2,45.23,29.1,59.50,59.49,,,NA
F3,10,170,2020,yb,1,22.75,19.7,23.36,23.18,,,NA
F3,11,170,2020,wp,3,37.98,25.1,54.07,55.30,,,NA
F3,12,170,2020,hem,5,110.40,32.9,110.08,113.75,,rm next,NA
F3,12,170,2020,hem,6,16.04,32.9,15.97,19.10,,DBH next,NA
F3,535,170,2020,hem,2,49.85,16.0,72.83,76.76,,,NA
F3,737,170,2020,hem,2,58.81,15.6,72.32,74.40,,,NA
F3,823,170,2020,yb,1,7.85,10.0,7.80,8.53,,,NA
F3,824,170,2020,bb,1,14.57,10.0,14.19,17.11,,,NA
F3,839,170,2020,bb,2,34.18,12.8,53.90,57.50,,,NA
F3,914,170,2020,hem,1,NA,10.4,21.92,24.84,,,NA
F4,29,170,2020,ro,2,38.27,38.7,44.99,46.29,,,NA
F4,35,170,2020,ro,4,48.69,35.1,65.12,68.41,,,NA
F4,36,170,2020,ro,3,90.95,39.8,121.93,126.43,,,needs new
F4,36,170,2020,ro,4,NA,NA,NA,12.14,,,install new
F4,42,170,2020,rm,2,10.54,24.6,18.15,18.55,,,NA
F4,46,170,2020,rm,1,33.50,14.8,38.84,39.13,,,NA
F4,49,170,2020,ro,3,69.47,37.6,96.91,102.28,,,NA
F4,50,170,2020,ro,2,71.41,30.6,97.18,101.20,,,NA
F4,51,170,2020,ro,2,61.44,29.5,87.40,91.65,,,NA
F4,55,170,2020,bb,2,54.94,25.5,73.64,74.44,,,NA
F4,62,170,2020,wp,2,27.96,27.5,28.08,27.13,,,NA
F4,64,170,2020,wp,1,82.84,31.0,89.25,88.38,,,NA
F4,68,170,2020,rm,2,41.65,16.7,42.89,42.98,,,NA
F4,71,170,2020,rm,1,53.35,20.4,62.93,62.97,,,NA
F4,73,170,2020,wp,4,70.22,74.3,96.64,97.72,,,"was loose, tightened"
F4,735,170,2020,ash,2,49.03,26.2,75.59,77.15,,,NA
F5,76,170,2020,wp,3,59.29,47.1,106.38,109.33,,,NA
F5,81,170,2020,ro,3,15.16,31.1,15.71,21.17,,,NA
F5,84,170,2020,ro,2,21.76,24.5,23.35,24.78,,,NA
F5,86,170,2020,hem,3,24.36,27.3,40.01,45.39,,,NA
F5,87,170,2020,ro,1,83.27,21.1,95.89,97.33,,,NA
F5,94,170,2020,rm,2,47.33,18.8,52.85,52.91,,,NA
F5,97,170,2020,cherry,2,14.26,27.3,14.55,14.50,,,NA
F5,98,170,2020,hem,4,27.43,27.7,41.62,45.58,,,NA
F5,99,170,2020,hem,3,63.67,31.5,76.75,79.63,,,NA
F5,104,170,2020,rm,1,60.02,20.8,62.18,62.42,,,NA
F5,109,170,2020,ro,2,83.14,40.8,114.93,120.35,,rm next,"loose = 115.79, tightened =  114.93"
F5,109,170,2020,ro,3,NA,NA,11.90,16.65,,DBH next,DBH next
F5,110,170,2020,ro,3,13.82,32.0,42.92,48.24,,,NA
F5,114,170,2020,ro,2,44.78,24.8,49.90,51.42,,,NA
F5,117,170,2020,wp,5,60.07,52.0,101.49,104.52,,,NA
F5,121,170,2020,ro,2,74.55,25.7,82.84,83.13,,canopy decline/ dieback,NA
F5,122,170,2020,wb,1,65.02,21.9,66.63,66.77,,,NA
F5,126,170,2020,rm,1,31.46,17.6,34.35,34.42,,,NA
F5,127,170,2020,rm,1,42.72,12.7,47.41,47.21,,,NA
F5,133,170,2020,ro,2,71.75,36.4,98.84,100.82,,,NA
G1,153,170,2020,rm,3,15.85,17.8,41.88,46.32,,,NA
G1,165,170,2020,rm,2,11.55,16.1,23.61,26.61,,,NA
G1,175,170,2020,ro,4,35.37,34.7,35.45,43.89,,,NA
G1,176,170,2020,rm,4,12.96,23.2,12.80,17.59,,,NA
G1,211,170,2020,beech,2,78.95,13.9,78.95,81.58,14.1,"removed, del",rm if matches
G1,211,170,2020,beech,3,17.93,13.9,17.93,20.09,14.1,,NA
G1,571,170,2020,hem,1,9.49,11.7,22.75,26.88,,,NA
G1,703,170,2020,hem,1,12.59,10.0,16.20,19.28,,,NA
G1,704,170,2020,rm,1,11.05,10.2,20.81,23.93,,,NA
G1,705,170,2020,bb,1,12.08,10.5,33.59,39.93,,,NA
G1,728,170,2020,rm,2,13.10,12.3,14.38,14.90,,,NA
G1,809,170,2020,hem,1,56.60,11.9,72.39,76.02,,needs new,NA
G1,898,170,2020,hem,1,29.50,11.5,45.11,48.41,,,NA
G1,910,170,2020,hem,1,10.42,11.2,29.45,35.06,,,NA
G1,913,170,2020,rm,1,20.65,11.8,31.57,35.00,,,NA
G1,991,170,2020,rm,1,8.00,10.5,44.65,49.29,,,NA
G2,202,170,2020,hem,2,25.06,42.6,32.06,33.21,,,NA
G2,203,170,2020,ro,1,63.22,24.0,68.45,68.41,,,NA
G2,204,170,2020,hem,2,40.82,45.0,53.74,54.56,,,NA
G2,205,170,2020,yb,1,23.53,12.9,25.37,25.55,,,NA
G2,206,170,2020,cherry,2,30.87,52.1,43.09,43.44,,,NA
G2,207,170,2020,hem,2,59.71,38.0,76.96,79.39,,,NA
G2,209,170,2020,hem,2,27.19,32.8,34.84,36.24,,,NA
G2,210,170,2020,hem,3,44.58,50.5,70.24,72.87,,,NA
G2,211,170,2020,ro,3,51.38,32.5,66.59,69.63,,,NA
G2,213,170,2020,hem,1,66.09,38.3,67.88,67.28,,,NA
G2,214,170,2020,hem,2,68.74,41.3,78.90,81.07,,,NA
G2,215,170,2020,hem,1,29.55,15.7,29.91,29.76,,,NA
G2,216,170,2020,hem,1,58.20,20.0,62.18,62.09,,,NA
G2,217,170,2020,hem,3,56.11,44.3,58.36,61.75,,,NA
G2,219,170,2020,hem,1,82.21,28.5,94.68,95.58,,,NA
G2,222,170,2020,hem,1,22.24,15.1,25.22,24.87,,,NA
G2,224,170,2020,hem,2,55.87,47.3,71.90,73.80,,,NA
G2,225,170,2020,hem,1,73.24,32.9,79.72,80.05,,,NA
G2,226,170,2020,hem,1,93.90,26.0,104.56,105.31,,,NA
G2,823,170,2020,hem,1,12.14,10.0,12.09,12.05,,,NA
G4,251,170,2020,rm,1,20.64,15.3,21.14,21.09,,,NA
G4,256,170,2020,bb,2,47.88,21.3,69.99,71.76,,,NA
G4,257,170,2020,ro,2,29.12,37.0,42.95,43.55,,,NA
G4,258,170,2020,bb,1,31.59,20.5,33.64,33.45,,,NA
G4,261,170,2020,rm,1,78.40,24.6,89.86,89.86,,,NA
G4,263,170,2020,rm,2,17.57,23.6,21.58,21.96,,,NA
G4,264,170,2020,rm,3,36.03,18.3,42.77,42.44,,,NA
G5,90,170,2020,bb,2,15.46,14.1,27.75,29.60,,,NA
G5,231,170,2020,yb,1,22.02,11.2,25.74,25.72,,,NA
G5,265,170,2020,hem,3,24.49,19.3,44.22,45.35,,,NA
G5,266,170,2020,rm,2,16.54,17.1,33.04,33.17,,,NA
G5,267,170,2020,hem,4,33.70,17.4,45.68,50.13,,,NA
G5,268,170,2020,ro,2,74.21,40.0,84.72,86.00,,,NA
G5,269,170,2020,hem,3,66.64,28.6,89.00,93.78,,,NA
G5,271,170,2020,bb,2,39.09,30.3,61.29,63.27,,,NA
G5,272,170,2020,hem,2,18.37,16.4,24.03,24.63,,,NA
G5,273,170,2020,hem,4,20.19,25.0,22.68,27.46,,,NA
G5,275,170,2020,rm,1,53.37,17.5,60.98,60.54,,,NA
G5,276,170,2020,hem,3,75.63,25.0,94.47,98.07,,,NA
G5,277,170,2020,rm,1,17.51,23.2,20.95,21.00,,,NA
G5,278,170,2020,hem,2,38.61,15.1,39.65,39.32,,,"heart rot, top snapped off long ago"
G5,279,170,2020,ro,2,64.13,42.1,89.29,92.15,,,NA
G5,282,170,2020,rm,1,55.39,21.5,60.85,60.11,,,NA
G5,283,170,2020,rm,1,29.43,13.4,35.51,35.13,,,NA
G5,285,170,2020,wp,2,23.21,28.1,27.49,27.47,,,NA
G5,286,170,2020,hem,3,20.24,30.5,31.03,35.15,,,NA
G5,287,170,2020,rm,1,33.77,15.6,37.29,37.45,,,NA
G5,289,170,2020,hem,3,16.50,22.3,17.13,17.74,,,NA
G5,290,170,2020,hem,3,43.02,15.7,52.28,54.49,,,NA
G5,291,170,2020,ro,2,21.05,48.3,27.97,29.09,,,NA
G5,293,170,2020,hem,2,33.69,23.3,50.10,53.14,,,NA
G5,294,170,2020,rm,1,79.05,26.5,94.09,93.46,,,NA
G5,295,170,2020,ro,2,28.58,44.3,48.69,50.66,,,NA
G5,589,170,2020,hem,2,8.28,13.0,9.87,9.85,,,NA
G5,597,170,2020,bb,2,33.81,13.0,42.72,43.78,,,NA
G5,739,170,2020,hem,2,28.90,14.3,34.30,35.35,,,NA
G5,740,170,2020,rm,2,29.33,10.7,33.08,33.15,,,NA
G5,741,170,2020,rm,3,31.76,11.2,35.39,35.34,,,NA
G5,742,170,2020,hem,3,32.97,15.8,43.40,46.80,,,NA
G5,751,170,2020,hem,1,33.59,11.5,34.73,35.11,,,NA
G5,752,170,2020,rm,1,34.56,10.7,35.36,35.49,,,NA
G5,840,170,2020,hem,1,43.22,11.0,53.22,56.42,,,NA
H1,117,170,2020,hem,2,36.17,14.2,50.45,53.37,,,NA
H1,302,170,2020,ro,2,37.02,40.8,50.83,53.73,,,NA
H1,303,170,2020,wp,1,37.77,18.8,37.19,37.10,,dying,NA
H1,303,170,2020,wp,2,8.75,18.8,7.95,7.07,,dying,NA
H1,304,170,2020,beech,3,28.45,28.6,43.07,49.80,,,bark disease
H1,305,170,2020,ro,3,50.13,54.2,69.43,73.41,,,NA
H1,306,170,2020,rm,1,51.40,31.3,56.15,55.97,,,NA
H1,308,170,2020,rm,1,28.19,14.2,34.77,34.86,,,NA
H1,309,170,2020,ro,2,67.00,38.9,94.23,97.06,,,NA
H1,310,170,2020,wp,1,41.22,21.4,43.89,43.27,,,NA
H1,311,170,2020,rm,1,75.00,19.0,85.52,85.91,,,NA
H1,313,170,2020,wp,3,49.43,48.8,69.28,68.27,,,NA
H1,314,170,2020,hem,2,60.65,51.2,75.82,76.02,,,NA
H1,317,170,2020,rm,2,53.13,27.1,76.29,78.93,,,NA
H1,318,170,2020,rm,3,57.72,25.5,81.00,83.33,,,NA
H1,319,170,2020,hem,2,34.52,48.4,49.69,52.44,,,NA
H1,320,170,2020,wp,2,42.27,31.9,56.72,56.07,,,NA
H1,321,170,2020,rm,2,45.25,28.7,51.20,51.29,,,NA
H1,323,170,2020,rm,1,47.76,16.2,52.47,52.76,,,NA
H1,326,170,2020,rm,2,28.29,14.9,29.67,29.74,,,NA
H1,807,170,2020,hem,1,9.36,10.5,16.75,18.01,,,NA
H1,841,170,2020,hem,2,42.98,13.3,59.34,64.82,,,NA
H1,842,170,2020,hem,1,36.45,11.6,50.65,53.79,,,NA
H1,843,170,2020,hem,1,36.35,11.9,44.97,47.24,,,NA
H1,844,170,2020,hem,1,24.13,11.3,30.09,31.39,,,NA
H1,899,170,2020,hem,2,17.73,13.1,17.98,22.24,,,NA
H2,327,170,2020,hem,2,29.58,34.8,31.61,32.80,,,NA
H2,329,170,2020,rm,2,38.18,19.7,41.13,41.08,,,NA
H2,330,170,2020,hem,1,28.21,24.6,29.44,29.42,,,NA
H2,331,170,2020,hem,1,46.88,19.9,49.13,49.14,,,NA
H2,333,170,2020,ro,2,49.17,35.5,59.80,61.78,,,NA
H2,334,170,2020,hem,2,42.89,37.9,61.27,64.20,,,NA
H2,336,170,2020,ro,2,35.22,37.7,57.27,60.85,,,NA
H2,338,170,2020,hem,2,78.65,34.5,83.13,83.37,,,NA
H2,339,170,2020,hem,1,21.90,14.9,23.42,23.30,,,NA
H2,341,170,2020,hem,2,43.39,19.0,44.00,43.89,,,NA
H2,342,170,2020,hem,2,12.53,33.8,13.93,13.60,,,NA
H2,343,170,2020,yb,2,33.54,47.4,44.67,44.87,,,outside hole = 56.73
H2,344,170,2020,ro,1,84.48,29.1,94.60,96.00,,,NA
H2,345,170,2020,hem,2,34.21,45.8,35.36,34.41,,,NA
H2,346,170,2020,rm,1,45.34,15.9,55.10,54.94,,,NA
H2,348,170,2020,rm,2,68.57,28.2,92.26,91.44,,,NA
H2,349,170,2020,hem,1,50.79,30.8,53.23,56.21,,,NA
H2,350,170,2020,rm,1,15.70,12.6,16.75,16.79,,,NA
H2,351,170,2020,hem,1,68.38,29.6,72.95,72.78,,,NA
H2,352,170,2020,ro,1,71.78,25.0,77.93,78.38,,,NA
H2,353,170,2020,hem,2,82.54,41.1,104.95,108.31,,"needs new, ~10mm left",NA
H2,354,170,2020,ro,3,35.93,66.0,57.90,60.35,,,NA
H5,383,170,2020,hem,2,31.01,33.5,41.46,44.45,,,NA
H5,384,170,2020,rm,1,76.78,38.2,86.08,85.66,,,NA
H5,385,170,2020,hem,2,49.85,38.2,68.01,69.58,,,NA
H5,388,170,2020,hem,2,73.22,31.6,98.23,101.62,,,NA
H5,389,170,2020,rm,1,34.15,43.4,36.81,36.53,,,NA
H5,392,170,2020,hem,1,35.78,25.1,38.70,38.67,,,NA
H5,393,170,2020,yb,3,21.15,16.0,22.89,22.98,,,NA
H5,394,170,2020,hem,1,76.35,15.0,88.88,90.49,,,NA
H5,396,170,2020,ro,2,46.69,22.1,62.02,62.89,,,NA
H5,397,170,2020,beech,1,47.56,65.3,53.20,53.98,,,NA
H5,398,170,2020,bb,1,54.17,13.6,61.64,62.15,,,NA
H5,399,170,2020,hem,2,28.33,19.2,40.87,43.12,,,NA
H5,400,170,2020,hem,3,46.27,15.2,61.28,64.24,,,NA
H5,402,170,2020,ro,2,32.14,29.3,50.29,51.25,,,NA
H5,403,170,2020,beech,2,69.58,23.7,75.79,75.79,,"some green leaves, bark disease","dead?, check in spring"
H5,404,170,2020,hem,2,32.06,20.0,33.81,34.30,,,NA
H5,405,170,2020,hem,2,37.69,40.7,55.41,58.82,,,NA
H5,536,170,2020,hem,1,29.65,10.6,36.06,37.08,,,NA
H5,743,170,2020,hem,1,14.61,10.7,16.63,15.82,,,NA
H5,810,170,2020,hem,1,29.52,10.7,35.77,37.02,,,NA
